m1rec,m2rec,chi1rec,chi2rec,snr,pipeline,HasNS_trueSLy,HasREM_trueSLy,P_NS,P_REM
195.86398,44.422199,-0.819844,-0.819844,8.956644,gstlal,0,0,0.0216,0.0
191.81351,149.27057,0.092813,0.092813,9.082722,gstlal,0,0,0.0149,0.0
116.16337,12.678712,0.448594,0.448594,31.317157,gstlal,0,0,0.0014,0.0
64.238366,21.514266,0.148501,0.148501,28.837845,MBTA,0,0,0.0014,0.0
109.75026,9.770073,0.317722,0.317722,31.337514,pycbc,0,0,0.0014,0.0
88.149467,1.900341,-0.244154,0.045445,26.674458,spiir,0,0,0.4693,0.0
92.221786,13.199483,0.232214,0.960989,31.134536,spiir,0,0,0.0014,0.0
126.29055,12.678712,0.510469,0.510469,31.231896,gstlal,0,0,0.0014,0.0
116.16337,6.496237,0.232031,0.232031,30.322534,gstlal,0,0,0.0014,0.0
70.349213,48.294952,-0.974531,-0.974531,24.725128,gstlal,0,0,0.0015,0.0
126.29055,116.16337,-0.773438,-0.773438,10.92672,gstlal,0,0,0.0014,0.0
169.5876,3.505947,-0.444769,-0.444769,10.298283,MBTA,0,0,0.0029,0.0
126.29055,106.84828,-0.959063,-0.959063,10.91027,gstlal,0,0,0.0014,0.0
172.78343,22.760761,-0.757969,-0.757969,10.750088,gstlal,0,0,0.0014,0.0
165.71097,44.422199,-0.850781,-0.850781,10.766701,gstlal,0,0,0.0014,0.0
10.682136,3.288555,-0.076733,-0.083611,6.185476,pycbc,1,0,0.5344,0.0
62.99279,1.022048,0.997467,0.0,11.462435,pycbc,1,0,0.9974,0.0229
54.158178,1.101281,0.989981,0.0,11.193689,MBTA,1,0,0.9977,0.0179
6.782383,4.610521,0.977616,0.831913,10.267552,spiir,1,0,0.735,0.0005
46.279415,1.216238,0.997763,0.011344,11.023903,spiir,1,0,0.9939,0.0674
2.420745,1.135267,0.217509,-0.455095,9.543453,pycbc,1,1,0.9965,0.4005
2.302878,1.185589,0.006238,0.0,9.61088,MBTA,1,1,0.9977,0.997
2.042645,1.316464,-0.175224,0.0,9.249807,pycbc,1,1,0.9977,0.9969
14.330787,2.79688,-0.716212,-0.448924,14.15778,pycbc,1,0,0.6293,0.0
29.019881,1.740522,0.167778,0.0,14.210259,MBTA,1,0,0.7748,0.0
11.95924,3.210509,-0.912465,-0.993639,14.116007,spiir,1,0,0.5923,0.0
12.002317,3.194536,-0.941441,-0.941441,13.835678,pycbc,1,0,0.6344,0.0
33.086044,1.605151,0.285517,-0.043274,14.032133,spiir,1,0,0.9424,0.0
60.823357,1.142313,0.669449,0.027832,13.400154,spiir,1,0,0.9946,0.0
19.459028,2.261275,-0.262969,-0.262969,13.853735,gstlal,1,0,0.5613,0.0
12.287457,3.12624,-0.912656,-0.912656,13.960204,gstlal,1,0,0.6617,0.0
2.325404,1.218752,-0.113961,0.573839,10.270534,pycbc,1,1,0.9977,0.8053
1.666101,1.666101,0.049953,0.049953,9.864665,pycbc,1,1,0.9977,0.997
2.111443,1.329256,0.128347,0.0,10.090972,MBTA,1,1,0.9977,0.9962
2.450186,1.164931,0.20206,-0.041659,9.566791,spiir,1,1,0.9977,0.9954
1.579208,1.006828,0.025,0.025,7.15086,gstlal,1,1,0.9977,0.996
84.01856,1.165469,0.576379,-0.68967,15.014077,pycbc,1,0,0.5899,0.0
52.428969,1.353723,0.010789,0.354333,12.811487,pycbc,1,0,0.627,0.0
65.387131,1.315726,0.397125,0.0,15.112825,pycbc,1,0,0.9794,0.0
53.691524,1.547573,0.314087,0.0,14.717794,MBTA,1,0,0.8459,0.0
95.929253,1.110035,0.652471,5.3e-05,15.555033,spiir,1,0,0.9809,0.0
28.598427,1.93201,-0.939996,0.0,12.74973,pycbc,1,0,0.8818,0.0
62.646237,10.325107,0.004654,0.004654,7.685419,MBTA,0,0,0.003,0.0
191.81351,131.68057,0.943594,0.943594,8.573282,gstlal,0,0,0.0196,0.0
141.67253,37.583458,-0.757969,-0.757969,7.574977,gstlal,0,0,0.0014,0.0
5.91469,0.62271,0.44564,0.8883,16.707468,MBTA,1,1,0.9949,0.4291
1.997001,1.480317,0.147693,-0.322261,17.296672,pycbc,1,1,0.9976,0.3348
2.550157,1.188013,0.053051,0.0,17.293632,MBTA,1,1,0.9977,0.9969
2.476809,1.217365,0.028291,-0.034105,16.855252,spiir,1,1,0.9977,0.997
2.71142,1.138686,0.392891,-0.00959,12.472997,spiir,1,1,0.9977,0.9967
1.999834,1.478008,-0.049784,-0.049784,17.119151,pycbc,1,1,0.9977,0.9969
3.085675,1.014108,0.139219,0.139219,17.313813,gstlal,1,1,0.9977,0.9258
14.969222,3.085711,-0.895506,-0.29029,10.731612,pycbc,1,0,0.1791,0.0
13.31005,3.392645,-0.956789,-0.956789,10.255523,MBTA,1,0,0.1732,0.0
20.76185,2.473092,-0.326226,-0.326226,10.577823,pycbc,1,0,0.3504,0.0
13.862586,3.328709,-0.906628,-0.62955,10.266889,spiir,1,0,0.1018,0.0
15.462923,2.998275,-0.788906,-0.788906,10.328799,gstlal,1,0,0.2106,0.0
13.928826,3.259666,-0.912656,-0.912656,10.289677,gstlal,1,0,0.2139,0.0
237.46931,4.247563,0.181477,-0.218049,18.415159,pycbc,0,0,0.0019,0.0
221.88748,5.244442,0.145718,0.145718,18.338777,pycbc,0,0,0.005,0.0
238.34965,5.51973,0.139038,0.139038,18.385981,MBTA,0,0,0.0031,0.0
191.81351,183.9621,0.479531,0.479531,18.5131,gstlal,0,0,0.0074,0.0
191.81351,183.9621,0.510469,0.510469,18.510935,gstlal,0,0,0.0074,0.0
195.86398,22.760761,-0.696094,-0.696094,17.646101,gstlal,0,0,0.0149,0.0
197.92119,19.256769,-0.572344,-0.572344,17.663457,gstlal,0,0,0.0106,0.0
241.44787,2.985173,-0.199117,-0.063144,22.378466,pycbc,0,0,0.0133,0.0
302.79165,6.094958,0.354568,0.354568,21.372214,MBTA,0,0,0.0196,0.0
146.18364,169.21025,-0.757969,-0.757969,21.776986,gstlal,0,0,0.0014,0.0
172.78343,121.12116,-0.974531,-0.974531,21.759989,gstlal,0,0,0.0015,0.0
176.43205,191.81351,-0.030937,-0.030937,21.617233,gstlal,0,0,0.0063,0.0
269.47562,2.795698,0.248472,0.248472,21.995337,pycbc,0,0,0.007,0.0
191.81351,176.43205,0.030937,0.030937,21.615465,gstlal,0,0,0.0129,0.0
1.409789,1.111637,-0.358001,0.418159,9.08362,pycbc,1,1,0.997,0.6757
1.576467,1.000023,-0.043505,-0.037529,8.928564,MBTA,1,1,0.9977,0.9964
1.468651,1.068627,-0.041544,-0.041544,9.040189,pycbc,1,1,0.9977,0.9965
1.826194,1.037667,0.439881,-0.67459,18.363582,pycbc,1,1,0.9969,0.389
3.33911,0.63578,0.42434,-0.14584,17.00908,MBTA,1,1,0.9932,0.6769
1.648495,1.139112,0.046406,0.046406,18.524878,gstlal,1,1,0.9977,0.997
1.539215,1.214185,0.011607,0.011607,17.882643,pycbc,1,1,0.9977,0.997
1.405432,1.327834,0.048256,0.021105,17.989292,MBTA,1,1,0.9977,0.997
1.709896,1.10108,0.046406,0.046406,18.589234,gstlal,1,1,0.9977,0.997
1.598915,1.172232,0.045242,0.041553,18.168206,spiir,1,1,0.9977,0.997
1.683306,1.115555,-0.015469,-0.015469,16.249685,gstlal,1,1,0.9977,0.997
1.830058,1.034171,0.015469,0.015469,16.264665,gstlal,1,1,0.9977,0.997
2.113324,0.911877,0.025,0.025,10.345294,gstlal,1,1,0.9977,0.9964
1.668258,1.125541,-0.027805,0.032351,10.022937,spiir,1,1,0.9977,0.997
2.125674,0.906579,-0.025,-0.025,10.140876,gstlal,1,1,0.9977,0.997
1.364846,1.365243,0.0,0.0,10.292425,pycbc,1,1,0.9977,0.997
1.326706,1.405727,0.0,0.0,9.614577,pycbc,1,1,0.9977,0.997
1.171695,1.599255,0.0,0.0,8.214559,pycbc,1,1,0.9977,0.9966
314.93116,7.34158,0.41734,-0.761264,16.205256,pycbc,0,0,0.0436,0.0
302.79165,6.094958,0.354568,0.354568,15.405444,MBTA,0,0,0.0209,0.0
363.78827,6.296113,0.660218,0.660218,15.913149,pycbc,0,0,0.0412,0.0
191.81351,176.43205,-0.216562,-0.216562,15.236474,gstlal,0,0,0.0236,0.0
191.81351,191.81351,-0.030937,-0.030937,15.302511,gstlal,0,0,0.0179,0.0
191.81351,176.43205,0.030937,0.030937,14.936323,gstlal,0,0,0.0129,0.0
144.76865,2.557965,-0.864648,-0.590136,13.589949,pycbc,0,0,0.0422,0.0
138.1073,1.982587,-0.744046,0.0,13.317808,pycbc,0,0,0.07,0.0
160.07965,14.501557,-0.22092,-0.22092,14.216333,MBTA,0,0,0.0014,0.0
106.84828,106.84828,-0.711563,-0.711563,14.154928,gstlal,0,0,0.0014,0.0
109.10457,94.257309,-0.835312,-0.835312,14.145221,gstlal,0,0,0.0014,0.0
144.66418,37.583458,-0.634219,-0.634219,14.020444,gstlal,0,0,0.0014,0.0
199.06387,40.100832,0.538974,0.820732,13.574259,pycbc,0,0,0.0051,0.0
195.86398,62.05928,0.603281,0.603281,13.400652,gstlal,0,0,0.0056,0.0
215.18702,30.271797,0.582267,0.582267,13.638729,MBTA,0,0,0.0103,0.0
191.81351,44.422199,0.502734,0.502734,13.390369,gstlal,0,0,0.0074,0.0
152.42268,8.3477,-0.170156,-0.170156,12.597648,gstlal,0,0,0.0014,0.0
198.29749,22.025118,0.459402,0.459402,13.529426,pycbc,0,0,0.0047,0.0
176.43205,11.662012,0.162422,0.162422,13.111806,gstlal,0,0,0.0021,0.0
2.704223,1.264342,0.009148,0.291228,9.531734,pycbc,1,1,0.997,0.9557
1.953599,1.70157,-0.035706,0.035896,10.061299,MBTA,1,1,0.9977,0.9949
1.962757,1.692504,0.00053,-0.026587,9.425877,spiir,1,1,0.9977,0.9958
3.724165,0.972598,0.232031,0.232031,9.823139,gstlal,1,1,0.9938,0.8321
1.941995,1.711966,-0.001776,-0.001776,9.366703,pycbc,1,1,0.9977,0.9959
2.274241,1.265219,-0.103739,-0.052259,8.54861,pycbc,1,1,0.9877,0.6597
2.129646,1.343045,-0.163938,0.0,8.410799,pycbc,1,1,0.9977,0.9967
50.356155,24.745056,-0.386719,-0.386719,7.934643,gstlal,0,0,0.0015,0.0
39.187504,40.860004,-0.170156,-0.170156,7.914391,gstlal,0,0,0.0015,0.0
2.434561,1.540487,0.308589,0.0,10.229506,MBTA,1,1,0.9977,0.9954
3.150834,1.230359,0.262969,0.262969,10.33661,gstlal,1,1,0.9948,0.9369
3.647149,1.091059,0.293906,0.293906,9.703577,gstlal,1,1,0.9948,0.9246
3.553115,1.114099,0.293906,0.293906,10.337798,gstlal,1,1,0.9948,0.935
2.451012,1.32915,0.008867,0.188209,19.912922,pycbc,1,1,0.9977,0.8771
5.59621,0.69564,0.46335,0.57874,18.642784,MBTA,1,1,0.9935,0.5825
2.703131,1.221117,0.159417,0.0,20.817268,MBTA,1,1,0.9977,0.9965
1.993427,1.606548,0.003166,0.003166,19.689985,pycbc,1,1,0.9977,0.9952
1.948263,1.64263,0.010221,-0.01083,20.464466,spiir,1,1,0.9977,0.9961
3.425526,1.003567,0.201094,0.201094,20.872133,gstlal,1,1,0.997,0.8945
3.063946,1.099605,0.217352,0.022992,20.315127,spiir,1,1,0.9977,0.997
2.096307,1.532229,0.015469,0.015469,20.857284,gstlal,1,1,0.9977,0.9968
3.387971,1.008296,0.0,0.0,10.763192,gstlal,1,1,0.9977,0.8826
2.459009,1.325938,0.0,0.0,9.782508,gstlal,1,1,0.9977,0.997
3.076401,1.07323,0.158374,0.289825,18.194954,pycbc,1,1,0.9977,0.9532
3.134417,1.05739,0.201094,0.201094,17.770672,gstlal,1,1,0.997,0.9213
1.92555,1.625992,0.038413,0.038413,17.998873,pycbc,1,1,0.9977,0.9966
2.118326,1.484946,0.046406,0.046406,17.714003,gstlal,1,1,0.9977,0.9965
3.234222,1.030127,0.201094,0.201094,17.656742,gstlal,1,1,0.997,0.8968
122.52475,41.432168,0.686992,0.643897,9.793321,pycbc,0,0,0.0016,0.0
116.96091,41.33788,0.787696,0.787696,9.764762,MBTA,0,0,0.0014,0.0
106.84828,17.712578,0.262969,0.262969,9.980112,gstlal,0,0,0.0014,0.0
131.45724,58.937244,0.773883,0.773883,9.543715,pycbc,0,0,0.0014,0.0
91.227272,67.166664,0.906405,0.857109,10.020422,spiir,0,0,0.0014,0.0
106.84828,20.935587,0.324844,0.324844,9.968387,gstlal,0,0,0.0014,0.0
106.84828,9.075457,-0.046406,-0.046406,9.712541,gstlal,0,0,0.0038,0.0
106.84828,5.975307,-0.177891,-0.177891,9.25964,gstlal,0,0,0.0017,0.0
269.08892,36.926198,-0.263066,0.592049,12.213277,pycbc,0,0,0.0164,0.0
393.88843,22.808125,0.761325,0.761325,11.250958,pycbc,0,0,0.089,0.0
302.79165,6.094958,0.354568,0.354568,11.115263,MBTA,0,0,0.0305,0.0
13.846657,1.681882,0.142261,0.370166,16.191738,pycbc,1,0,0.6282,0.0
15.951527,1.527963,0.288353,0.0,17.002236,MBTA,1,0,0.9312,0.0
10.761642,2.010637,-0.065963,-0.065963,16.088898,pycbc,1,0,0.5284,0.0
5.889974,3.224362,-0.778301,-0.478523,15.815165,spiir,1,0,0.3293,0.0
21.906963,1.236798,0.479886,0.009562,16.021842,spiir,1,0,0.9672,0.0
18.662521,1.376614,0.378984,0.378984,16.492231,gstlal,1,0,0.8623,0.0001
21.155478,1.266224,0.452461,0.452461,16.403215,gstlal,1,0,0.7703,0.0001
1.745923,1.132045,-0.008288,0.274297,13.842692,pycbc,1,1,0.9977,0.9603
3.592,0.62671,0.47488,-0.46144,12.907673,MBTA,1,1,0.9926,0.6324
2.006002,1.000058,0.2006,0.0,13.61147,MBTA,1,1,0.9977,0.9962
1.605992,1.222351,0.046406,0.046406,13.07043,gstlal,1,1,0.9977,0.9969
1.39884,1.39884,0.049923,0.049923,13.598319,pycbc,1,1,0.9977,0.9969
1.447773,1.350936,0.042414,0.038845,12.902434,spiir,1,1,0.9977,0.997
1.88833,1.050507,0.046406,0.046406,12.062345,gstlal,1,1,0.9977,0.997
1.492724,1.311672,0.046406,0.046406,13.371922,gstlal,1,1,0.9977,0.997
136.86617,49.777464,0.877937,0.877937,7.549287,MBTA,0,0,0.0023,0.0
137.30063,67.469643,0.974531,0.974531,7.41757,gstlal,0,0,0.0042,0.0
137.30063,34.569656,0.479531,0.479531,7.30536,gstlal,0,0,0.0014,0.0
126.29055,79.746513,0.974531,0.974531,7.408446,gstlal,0,0,0.0042,0.0
6.225082,1.654437,0.138613,-0.257382,10.737372,pycbc,1,0,0.9819,0.0012
3.420825,2.772563,-0.210673,-0.210673,10.371704,pycbc,1,0,0.9926,0.0139
4.038277,2.370135,-0.201094,-0.201094,11.022478,gstlal,1,0,0.9971,0.005
3.849789,2.474706,-0.229302,-0.229302,11.416186,MBTA,1,0,0.9921,0.0042
4.723476,2.069107,-0.108281,-0.108281,10.991837,gstlal,1,0,0.9936,0.0011
8.304203,1.320266,0.170156,0.170156,9.940163,gstlal,1,0,0.8233,0.0012
5.826657,2.931141,-0.214521,-0.614479,14.226296,pycbc,1,0,0.3488,0.0
4.657721,3.569121,-0.492878,-0.492878,15.413121,MBTA,1,0,0.3152,0.0
9.041009,2.064228,-0.003829,0.252434,15.175555,spiir,1,0,0.4214,0.0001
5.198219,3.228975,-0.249056,-0.809136,14.402262,spiir,1,0,0.4436,0.0
5.216389,3.225785,-0.417656,-0.417656,15.74288,gstlal,1,0,0.3878,0.0
16.677971,1.331069,0.450676,0.0,15.094355,pycbc,1,0,0.9547,0.0
9.042081,2.050889,-0.017295,0.085877,15.122049,spiir,1,0,0.4925,0.0
21.098331,1.145131,0.571565,0.019076,14.487261,spiir,1,0,0.9056,0.0
8.795395,2.090839,-0.046406,-0.046406,15.633244,gstlal,1,0,0.6163,0.0
7.922792,2.249492,-0.201094,-0.201094,14.021445,gstlal,1,0,0.5793,0.0
71.509969,14.827879,-0.105808,0.745795,14.89245,pycbc,0,0,0.0014,0.0
73.954747,11.146103,-0.097474,-0.097474,14.888224,MBTA,0,0,0.0014,0.0
70.349213,12.678712,-0.077344,-0.077344,14.133584,gstlal,0,0,0.0014,0.0
68.767303,42.760098,0.181713,0.181713,14.404167,pycbc,0,0,0.0014,0.0
70.349213,12.678712,-0.108281,-0.108281,14.165928,gstlal,0,0,0.0014,0.0
70.349213,9.075457,-0.324844,-0.324844,13.730769,gstlal,0,0,0.0014,0.0
64.707939,17.712578,0.046406,0.046406,13.865673,gstlal,0,0,0.0023,0.0
2.730925,1.302962,0.0,0.0,8.27475,gstlal,1,1,0.9977,0.9958
1.95273,1.277155,0.429017,-0.575657,11.605947,pycbc,1,1,0.9956,0.4381
1.981582,1.259134,0.031067,0.025156,11.176405,MBTA,1,1,0.9977,0.997
1.683218,1.469777,0.038197,0.038197,11.3203,pycbc,1,1,0.9977,0.997
1.718852,1.439122,0.015469,0.015469,11.213311,gstlal,1,1,0.9977,0.9969
1.878491,1.323719,0.046406,0.046406,11.362023,gstlal,1,1,0.9977,0.9969
1.727855,1.431623,0.015469,0.015469,11.094948,gstlal,1,1,0.9977,0.9969
2.226635,1.178385,0.199963,-0.049322,10.45843,spiir,1,1,0.9977,0.9953
1.931137,1.3399,-0.362507,0.737442,11.154405,pycbc,1,1,0.9973,0.7052
4.69531,0.65354,0.51135,-0.23401,10.239434,MBTA,1,1,0.9705,0.4836
2.021682,1.283651,0.104137,0.0,10.947647,MBTA,1,1,0.9977,0.997
1.753908,1.467109,0.03978,0.03978,11.052026,pycbc,1,1,0.9977,0.997
1.849279,1.394712,0.046406,0.046406,10.84363,gstlal,1,1,0.9977,0.997
1.88833,1.365869,0.015469,0.015469,10.277012,gstlal,1,1,0.9977,0.997
1.891158,1.027012,-0.313773,0.829642,10.337519,pycbc,1,1,0.9977,0.7876
1.613518,1.18695,0.048794,-0.046796,9.909107,spiir,1,1,0.9977,0.997
1.82125,1.06097,0.016706,0.016706,9.322934,pycbc,1,1,0.9977,0.997
1.684625,1.140083,0.045876,-0.019994,10.047614,MBTA,1,1,0.9977,0.997
1.431623,1.332392,0.015469,0.015469,10.367915,gstlal,1,1,0.9977,0.997
1.709896,1.124331,0.015469,0.015469,10.300232,gstlal,1,1,0.9977,0.997
225.91478,4.182815,-0.022486,-0.888136,30.574759,pycbc,0,0,0.0067,0.0
238.34965,5.51973,0.139038,0.139038,30.966241,MBTA,0,0,0.0031,0.0
149.27057,137.30063,-0.711563,-0.711563,31.272678,gstlal,0,0,0.0014,0.0
131.68057,146.18364,-0.773438,-0.773438,31.247764,gstlal,0,0,0.0014,0.0
230.2623,2.885647,0.14518,0.14518,30.031056,pycbc,0,0,0.0201,0.0
162.28406,162.28406,-0.030937,-0.030937,31.246282,gstlal,0,0,0.0059,0.0
195.86398,44.422199,-0.788906,-0.788906,30.752638,gstlal,0,0,0.0148,0.0
137.30063,79.746513,-0.139219,-0.139219,11.269552,gstlal,0,0,0.0014,0.0
137.30063,94.257309,0.077344,0.077344,11.254539,gstlal,0,0,0.0014,0.0
137.30063,79.746513,-0.108281,-0.108281,11.279072,gstlal,0,0,0.0014,0.0
3.540349,1.240808,-0.068949,0.0,9.131312,MBTA,1,1,0.9977,0.4049
327.28518,30.661442,0.675929,0.692661,8.683547,pycbc,0,0,0.0702,0.0
333.59897,14.50611,0.693789,0.693789,8.654345,pycbc,0,0,0.0699,0.0
191.81351,183.9621,0.293906,0.293906,8.395477,gstlal,0,0,0.0144,0.0
191.81351,183.9621,0.324844,0.324844,8.383681,gstlal,0,0,0.0144,0.0
195.86398,44.422199,-0.819844,-0.819844,7.987308,gstlal,0,0,0.0216,0.0
191.81351,149.27057,-0.030937,-0.030937,8.279699,gstlal,0,0,0.0244,0.0
2.638059,1.402017,0.046406,0.046406,9.627321,gstlal,1,1,0.9977,0.9915
2.243624,1.62286,-0.015469,-0.015469,9.77004,gstlal,1,1,0.9977,0.9968
9.322771,2.673948,0.899618,0.871442,11.309288,pycbc,1,0,0.57,0.0337
7.598493,3.159076,0.897187,0.897187,11.375086,gstlal,1,0,0.6873,0.1658
25.616748,1.319821,0.92925,0.0,11.5064,MBTA,1,0,0.9232,0.1258
26.499619,1.287114,0.920866,0.0,11.145508,pycbc,1,0,0.9027,0.0587
17.528473,1.678915,0.889453,0.889453,11.414901,gstlal,1,0,0.5551,0.0077
8.151048,2.956161,0.910005,0.53345,10.744935,spiir,1,0,0.6374,0.0714
5.376998,4.315089,0.997022,0.859707,11.241465,spiir,1,0,0.556,0.0164
15.222466,1.02744,-0.796641,-0.796641,9.457361,gstlal,1,0,0.9322,0.0
14.907664,1.038231,-0.843047,-0.843047,9.462545,gstlal,1,0,0.9429,0.0
2.727719,1.065119,-0.08744,0.783582,14.795498,pycbc,1,1,0.9958,0.8741
5.18707,0.65233,0.47368,0.41707,13.948662,MBTA,1,1,0.993,0.645
1.918158,1.454237,-0.015469,-0.015469,14.893517,gstlal,1,1,0.9977,0.997
2.034889,1.376956,0.019164,0.0,14.794028,MBTA,1,1,0.9977,0.9969
1.969474,1.420444,0.015615,0.015615,14.586783,pycbc,1,1,0.9977,0.9969
3.085675,0.968795,0.293906,0.293906,12.922564,gstlal,1,1,0.9977,0.9684
2.052956,1.365869,0.015469,0.015469,14.980316,gstlal,1,1,0.9977,0.997
1.990156,1.404368,-0.049615,0.046607,14.341172,spiir,1,1,0.9977,0.997
3.134417,0.956224,0.293906,0.293906,13.002171,gstlal,1,1,0.997,0.9614
308.84525,3.792284,0.574055,0.574055,9.962687,pycbc,0,0,0.0123,0.0
302.79165,6.094958,0.354568,0.354568,9.89976,MBTA,0,0,0.0278,0.0
191.81351,191.81351,0.154687,0.154687,9.883288,gstlal,0,0,0.0168,0.0
191.81351,176.43205,0.030937,0.030937,9.847614,gstlal,0,0,0.0215,0.0
3.108327,1.981694,-0.661836,0.402199,13.072189,pycbc,1,0,0.997,0.0117
8.1723,0.92709,0.41875,-0.50406,11.732387,MBTA,1,0,0.7184,0.0142
5.8809,1.170997,0.119625,0.0,12.697976,MBTA,1,0,0.9977,0.0106
4.577713,1.424163,-0.046406,-0.046406,13.166085,gstlal,1,0,0.9977,0.0231
4.344527,1.488044,-0.074928,0.0,12.975749,pycbc,1,0,0.9977,0.0148
2.694939,2.258761,-0.244057,-0.489131,12.76548,spiir,1,0,0.9977,0.0091
3.967354,1.597813,-0.250195,0.049308,13.069289,spiir,1,0,0.9977,0.0102
6.290708,1.117112,0.206268,0.014792,12.966999,spiir,1,0,0.9977,0.0227
7.174144,1.016761,0.301641,0.301641,12.0275,gstlal,1,0,0.9777,0.0234
3.41659,1.820522,-0.232031,-0.232031,13.286039,gstlal,1,0,0.9977,0.0165
2.391693,2.583728,0.0,0.0,7.672515,pycbc,1,0,0.9958,0.3749
70.349213,20.935587,0.046406,0.046406,8.741388,gstlal,0,0,0.0044,0.0
94.257309,33.154636,0.819844,0.819844,8.809111,gstlal,0,0,0.0018,0.0
5.677852,1.490541,-0.417195,-0.034802,12.254643,pycbc,1,0,0.9977,0.0
9.97402,0.98139,0.03455,0.89881,10.866926,MBTA,1,0,0.8168,0.0002
4.292738,1.869452,-0.85424,0.0,12.282296,pycbc,1,0,0.9973,0.0
7.526289,1.205696,-0.098942,0.0,11.835845,MBTA,1,0,0.9977,0.0
5.882387,1.450443,-0.317109,-0.317109,11.987809,gstlal,1,0,0.9969,0.0
4.124461,1.930688,-0.940379,-0.024284,11.419996,spiir,1,0,0.9972,0.0
9.815248,0.995734,0.116016,0.116016,11.957563,gstlal,1,0,0.7819,0.0001
7.5589,1.201772,-0.085078,-0.085078,11.928394,gstlal,1,0,0.8198,0.0001
271.5355,13.566524,0.376146,0.376146,12.22334,MBTA,0,0,0.0246,0.0
269.51511,6.090775,0.417443,0.417443,11.668439,pycbc,0,0,0.0088,0.0
191.81351,183.9621,0.262969,0.262969,12.19038,gstlal,0,0,0.0149,0.0
191.81351,191.81351,0.216562,0.216562,12.216139,gstlal,0,0,0.0153,0.0
195.86398,22.760761,-0.974531,-0.974531,11.395435,gstlal,0,0,0.02,0.0
126.29055,12.678712,0.232031,0.232031,14.916299,gstlal,0,0,0.0014,0.0
121.31826,15.517053,0.232241,0.232241,14.756447,MBTA,0,0,0.0014,0.0
126.29055,10.72684,0.170156,0.170156,14.936044,gstlal,0,0,0.0014,0.0
134.88596,6.678637,0.136258,0.136258,14.209465,pycbc,0,0,0.0014,0.0
76.607872,3.286583,-0.99116,-0.994385,12.221969,spiir,0,0,0.0021,0.0
99.525368,1.90347,-0.531268,0.036844,13.41793,spiir,0,0,0.275,0.0
98.97998,3.032148,-0.477043,0.225529,13.506192,spiir,0,0,0.0044,0.0
126.29055,9.075457,0.108281,0.108281,14.914877,gstlal,0,0,0.0014,0.0
116.16337,5.975307,-0.146953,-0.146953,14.47389,gstlal,0,0,0.0015,0.0
35.9577,1.70391,0.01637,-0.28356,11.103441,pycbc,1,0,0.5307,0.0
74.102043,1.109373,0.573528,0.0,11.095813,pycbc,1,0,0.9974,0.0
1.603974,1.019177,0.233632,-0.217747,15.212422,pycbc,1,1,0.9964,0.4888
4.1264,0.48244,0.55719,0.00426,15.170486,MBTA,1,1,0.9977,0.9336
1.340476,1.206226,0.044369,-0.027534,16.269883,MBTA,1,1,0.9977,0.997
1.405356,1.151623,0.009025,0.009025,14.555878,pycbc,1,1,0.9977,0.997
1.508402,1.078309,0.046406,0.046406,15.480998,gstlal,1,1,0.9977,0.997
1.431623,1.133176,0.046406,0.046406,15.553635,gstlal,1,1,0.9977,0.997
1.727855,0.951242,0.046406,0.046406,14.518382,gstlal,1,1,0.9977,0.9964
28.970782,3.420687,0.444559,-0.55388,9.718691,pycbc,0,0,0.0039,0.0
68.675186,2.484402,0.873039,0.873039,8.687642,pycbc,0,0,0.1008,0.0
13.498993,6.101486,-0.154687,-0.154687,9.423589,gstlal,0,0,0.004,0.0
14.075124,5.851737,-0.154687,-0.154687,9.488706,gstlal,0,0,0.0036,0.0
14.675843,5.16217,-0.402187,-0.402187,8.959741,gstlal,0,0,0.0509,0.0
142.55605,1.49707,-0.250046,-0.207317,11.366394,pycbc,0,0,0.1138,0.0
150.26422,3.081665,-0.096222,-0.096222,10.983681,MBTA,0,0,0.0084,0.0
105.52224,1.555792,-0.774156,0.0,10.141787,pycbc,0,0,0.0306,0.0
108.73783,12.237649,0.027871,0.754857,14.289299,pycbc,0,0,0.0014,0.0
106.84828,12.678712,0.046406,0.046406,14.353663,gstlal,0,0,0.0025,0.0
98.412315,7.765567,-0.162684,-0.162684,14.500672,pycbc,0,0,0.0014,0.0
106.36416,9.923108,-0.045188,-0.045188,14.823696,MBTA,0,0,0.0037,0.0
106.84828,14.985749,0.139219,0.139219,14.289491,gstlal,0,0,0.0014,0.0
69.999329,5.012218,-0.822408,0.520739,13.295976,spiir,0,0,0.0014,0.0
80.775681,5.703848,-0.453726,0.984348,13.814877,spiir,0,0,0.0019,0.0
106.84828,9.075457,-0.015469,-0.015469,14.198764,gstlal,0,0,0.0026,0.0
98.280159,7.678301,-0.262969,-0.262969,14.004718,gstlal,0,0,0.0014,0.0
302.79165,6.094958,0.354568,0.354568,15.687297,MBTA,0,0,0.0209,0.0
176.43205,176.43205,-0.464063,-0.464063,15.340264,gstlal,0,0,0.0023,0.0
191.81351,191.81351,-0.030937,-0.030937,15.351692,gstlal,0,0,0.0179,0.0
152.42268,169.21025,-0.850781,-0.850781,15.288518,gstlal,0,0,0.0014,0.0
193.22724,18.819441,0.851262,0.580881,10.679664,pycbc,0,0,0.0097,0.0
207.9537,21.192715,0.898047,0.898047,10.584184,pycbc,0,0,0.0057,0.0
